timestamp,active_power,reactive_power,active_quality,reactive_quality
2023-06-14 19:00:00,2024.0,648.0,1,1
2023-06-14 20:00:00,1607.0,350.0,1,1
2023-06-14 21:00:00,1385.0,210.0,1,1
2023-06-14 22:00:00,1267.0,111.0,1,1
2023-06-14 23:00:00,1246.5,123.0,0,0
2023-06-15 00:00:00,1226.0,-119.0,1,1
2023-06-15 01:00:00,1175.0,-87.0,1,1
2023-06-15 02:00:00,1145.0,-75.0,1,1
2023-06-15 03:00:00,1155.0,-91.0,1,1
2023-06-15 04:00:00,1112.0,-60.0,1,1
2023-06-15 05:00:00,1133.0,-74.0,1,1
2023-06-15 06:00:00,1381.0,-236.0,1,1
2023-06-15 07:00:00,1672.5,-421.0,0,0
2023-06-15 08:00:00,1964.0,561.0,1,1
2023-06-15 09:00:00,2258.0,683.0,1,1
2023-06-15 10:00:00,2467.0,825.0,1,1
2023-06-15 11:00:00,2727.0,951.0,1,1
2023-06-15 12:00:00,2805.0,982.0,1,1
2023-06-15 13:00:00,2788.0,947.0,1,1
2023-06-15 14:00:00,2590.0,857.0,1,1
2023-06-15 15:00:00,2420.0,799.0,1,1
2023-06-15 16:00:00,2482.0,874.0,1,1
2023-06-15 17:00:00,2391.0,849.0,1,1
2023-06-15 18:00:00,2317.0,814.0,1,1
2023-06-15 19:00:00,2108.0,714.0,1,1
2023-06-15 20:00:00,1795.0,501.0,1,1
2023-06-15 21:00:00,1464.0,242.0,1,1
2023-06-15 22:00:00,1348.0,157.0,1,1
2023-06-15 23:00:00,1296.5,163.0,0,0
2023-06-16 00:00:00,1245.0,-133.0,1,1
2023-06-16 01:00:00,1263.0,-179.0,1,1
2023-06-16 02:00:00,1215.0,-151.0,1,1
2023-06-16 03:00:00,1169.0,-111.0,1,1
2023-06-16 04:00:00,1159.0,-117.0,1,1
2023-06-16 05:00:00,1181.0,-125.0,1,1
2023-06-16 06:00:00,1429.0,-277.0,1,1
2023-06-16 07:00:00,1729.0,-470.0,0,0
2023-06-16 08:00:00,2029.0,586.0,1,1
2023-06-16 09:00:00,2329.0,770.0,1,1
2023-06-16 10:00:00,2671.0,1019.0,1,1
2023-06-16 11:00:00,2932.0,1138.0,1,1
2023-06-16 12:00:00,3059.0,1220.0,1,1
2023-06-16 13:00:00,3016.0,1208.0,1,1
2023-06-16 14:00:00,2682.0,981.0,1,1
2023-06-16 15:00:00,2550.0,951.0,1,1
2023-06-16 16:00:00,2562.0,1001.0,1,1
2023-06-16 17:00:00,2372.0,852.0,1,1
2023-06-16 18:00:00,2224.0,752.0,1,1
2023-06-16 19:00:00,2131.0,700.0,1,1
2023-06-16 20:00:00,1716.0,423.0,1,1
2023-06-16 21:00:00,1484.0,287.0,1,1
2023-06-16 22:00:00,1389.0,176.0,1,1
2023-06-16 23:00:00,1322.0,208.0,0,0
2023-06-17 00:00:00,1255.0,-124.0,1,1
2023-06-17 01:00:00,1275.0,-150.0,1,1
2023-06-17 02:00:00,1242.0,-150.0,1,1
2023-06-17 03:00:00,1166.0,-97.0,1,1
2023-06-17 04:00:00,1131.0,-43.0,1,1
2023-06-17 05:00:00,1174.0,-72.0,1,1
2023-06-17 06:00:00,1187.0,-55.0,1,1
2023-06-17 07:00:00,1367.5,-266.0,0,0
2023-06-17 08:00:00,1548.0,-356.0,1,1
2023-06-17 09:00:00,1640.0,-388.0,1,1
2023-06-17 10:00:00,1810.0,-523.0,1,1
2023-06-17 11:00:00,1919.0,-608.0,1,1
2023-06-17 12:00:00,1761.0,-494.0,1,1
2023-06-17 13:00:00,1640.0,-381.0,1,1
2023-06-17 14:00:00,1627.0,-371.0,1,1
2023-06-17 15:00:00,1604.0,-365.0,1,1
2023-06-17 16:00:00,1649.0,-392.0,1,1
2023-06-17 17:00:00,1612.0,-342.0,1,1
2023-06-17 18:00:00,1644.0,-366.0,1,1
2023-06-17 19:00:00,1558.0,-295.0,1,1
2023-06-17 20:00:00,1511.0,-261.0,1,1
2023-06-17 21:00:00,1489.0,-247.0,1,1
2023-06-17 22:00:00,1371.0,-166.0,1,1
2023-06-17 23:00:00,1342.5,-212.0,0,0
2023-06-18 00:00:00,1314.0,-166.0,1,1
2023-06-18 01:00:00,1329.0,-192.0,1,1
2023-06-18 02:00:00,1269.0,-133.0,1,1
2023-06-18 03:00:00,1199.0,-67.0,1,1
2023-06-18 04:00:00,1233.0,-96.0,1,1
2023-06-18 05:00:00,1203.0,-77.0,1,1
2023-06-18 06:00:00,1507.0,-262.0,1,1
2023-06-18 07:00:00,1780.5,-667.0,0,0
2023-06-18 08:00:00,2054.0,-743.0,1,1
2023-06-18 09:00:00,2055.0,-703.0,1,1
2023-06-18 10:00:00,2111.0,-711.0,1,1
2023-06-18 11:00:00,2151.0,-719.0,1,1
2023-06-18 12:00:00,2222.0,-761.0,1,1
2023-06-18 13:00:00,2199.0,-698.0,1,1
2023-06-18 14:00:00,1685.0,-372.0,1,1
2023-06-18 15:00:00,1423.0,-213.0,1,1
2023-06-18 16:00:00,1457.0,-253.0,1,1
2023-06-18 17:00:00,1446.0,-259.0,1,1
2023-06-18 18:00:00,1410.0,-223.0,1,1
2023-06-18 19:00:00,1418.0,-240.0,1,1
2023-06-18 20:00:00,1285.0,-133.0,1,1
2023-06-18 21:00:00,1300.0,-136.0,1,1
2023-06-18 22:00:00,1324.0,-129.0,1,1
2023-06-18 23:00:00,1328.0,-155.0,0,0
2023-06-19 00:00:00,1332.0,-181.0,1,1
2023-06-19 01:00:00,1264.0,-145.0,1,1
2023-06-19 02:00:00,1272.0,-141.0,1,1
2023-06-19 03:00:00,1235.0,-125.0,1,1
2023-06-19 04:00:00,1228.0,-125.0,1,1
2023-06-19 05:00:00,1246.0,-129.0,1,1
2023-06-19 06:00:00,1538.0,-296.0,1,1
2023-06-19 07:00:00,1893.0,-534.0,0,0
2023-06-19 08:00:00,2248.0,803.0,1,1
2023-06-19 09:00:00,2590.0,931.0,1,1
2023-06-19 10:00:00,2831.0,1103.0,1,1
2023-06-19 11:00:00,2987.0,1127.0,1,1
2023-06-19 12:00:00,3055.0,1142.0,1,1
2023-06-19 13:00:00,2989.0,1151.0,1,1
2023-06-19 14:00:00,2761.0,1045.0,1,1
2023-06-19 15:00:00,2607.0,1014.0,1,1
2023-06-19 16:00:00,2509.0,974.0,1,1
2023-06-19 17:00:00,2396.0,930.0,1,1
2023-06-19 18:00:00,2290.0,847.0,1,1
2023-06-19 19:00:00,2095.0,746.0,1,1
2023-06-19 20:00:00,1688.0,457.0,1,1
2023-06-19 21:00:00,1418.0,234.0,1,1
2023-06-19 22:00:00,1341.0,179.0,1,1
2023-06-19 23:00:00,1315.5,166.0,0,0
2023-06-20 00:00:00,1290.0,-154.0,1,1
2023-06-20 01:00:00,1265.0,-145.0,1,1
2023-06-20 02:00:00,1222.0,-136.0,1,1
2023-06-20 03:00:00,1196.0,-110.0,1,1
2023-06-20 04:00:00,1195.0,-110.0,1,1
2023-06-20 05:00:00,1214.0,-127.0,1,1
2023-06-20 06:00:00,1498.0,-306.0,1,1
2023-06-20 07:00:00,1782.0,-575.0,0,0
2023-06-20 08:00:00,2066.0,652.0,1,1
2023-06-20 09:00:00,2377.0,791.0,1,1
2023-06-20 10:00:00,2598.0,893.0,1,1
2023-06-20 11:00:00,2599.0,838.0,1,1
2023-06-20 12:00:00,2708.0,964.0,1,1
2023-06-20 13:00:00,2684.0,1002.0,1,1
2023-06-20 14:00:00,2479.0,886.0,1,1
2023-06-20 15:00:00,2302.0,808.0,1,1
2023-06-20 16:00:00,2333.0,853.0,1,1
2023-06-20 17:00:00,2312.0,880.0,1,1
2023-06-20 18:00:00,2195.0,783.0,1,1
2023-06-20 19:00:00,2030.0,705.0,1,1
2023-06-20 20:00:00,1637.0,414.0,1,1
2023-06-20 21:00:00,1397.0,203.0,1,1
2023-06-20 22:00:00,1334.0,152.0,1,1
2023-06-20 23:00:00,1301.0,143.0,0,0
2023-06-21 00:00:00,1268.0,-151.0,1,1
2023-06-21 01:00:00,1275.0,-163.0,1,1
2023-06-21 02:00:00,1219.0,-126.0,1,1
2023-06-21 03:00:00,1231.0,-152.0,1,1
2023-06-21 04:00:00,1232.0,-160.0,1,1
2023-06-21 05:00:00,1214.0,-136.0,1,1
2023-06-21 06:00:00,1503.0,-345.0,1,1
2023-06-21 07:00:00,1769.0,-496.0,0,0
2023-06-21 08:00:00,2035.0,616.0,1,1
2023-06-21 09:00:00,2418.0,790.0,1,1
2023-06-21 10:00:00,2571.0,854.0,1,1
2023-06-21 11:00:00,2672.0,869.0,1,1
2023-06-21 12:00:00,2748.0,917.0,1,1
2023-06-21 13:00:00,2693.0,914.0,1,1
2023-06-21 14:00:00,2574.0,921.0,1,1
2023-06-21 15:00:00,2452.0,875.0,1,1
2023-06-21 16:00:00,2400.0,849.0,1,1
2023-06-21 17:00:00,2418.0,932.0,1,1
2023-06-21 18:00:00,2302.0,869.0,1,1
2023-06-21 19:00:00,2139.0,750.0,1,1
2023-06-21 20:00:00,1681.0,430.0,1,1
2023-06-21 21:00:00,1378.0,196.0,1,1
2023-06-21 22:00:00,1354.0,177.0,1,1
2023-06-21 23:00:00,1314.0,163.0,0,0
2023-06-22 00:00:00,1274.0,-156.0,1,1
2023-06-22 01:00:00,1283.0,-181.0,1,1
2023-06-22 02:00:00,1235.0,-137.0,1,1
2023-06-22 03:00:00,1217.0,-145.0,1,1
2023-06-22 04:00:00,1200.0,-130.0,1,1
2023-06-22 05:00:00,1207.0,-119.0,1,1
2023-06-22 06:00:00,1431.0,-267.0,1,1
2023-06-22 07:00:00,1729.5,-427.0,0,0
2023-06-22 08:00:00,2028.0,594.0,1,1
2023-06-22 09:00:00,2353.0,709.0,1,1
2023-06-22 10:00:00,2493.0,815.0,1,1
2023-06-22 11:00:00,2653.0,898.0,1,1
2023-06-22 12:00:00,2793.0,972.0,1,1
2023-06-22 13:00:00,2792.0,986.0,1,1
2023-06-22 14:00:00,2623.0,925.0,1,1
2023-06-22 15:00:00,2470.0,880.0,1,1
2023-06-22 16:00:00,2468.0,868.0,1,1
2023-06-22 17:00:00,2414.0,868.0,1,1
2023-06-22 18:00:00,2340.0,837.0,1,1
2023-06-22 19:00:00,2199.0,743.0,1,1
2023-06-22 20:00:00,1780.0,456.0,1,1
2023-06-22 21:00:00,1414.0,208.0,1,1
2023-06-22 22:00:00,1344.0,152.0,1,1
2023-06-22 23:00:00,1295.0,229.0,0,0
2023-06-23 00:00:00,1246.0,-114.0,1,1
2023-06-23 01:00:00,1248.0,-130.0,1,1
2023-06-23 02:00:00,1271.0,-185.0,1,1
2023-06-23 03:00:00,1234.0,-157.0,1,1
2023-06-23 04:00:00,1205.0,-130.0,1,1
2023-06-23 05:00:00,1215.0,-150.0,1,1
2023-06-23 06:00:00,1511.0,-323.0,1,1
2023-06-23 07:00:00,1785.0,-465.0,0,0
2023-06-23 08:00:00,2059.0,655.0,1,1
2023-06-23 09:00:00,2342.0,737.0,1,1
2023-06-23 10:00:00,2595.0,924.0,1,1
2023-06-23 11:00:00,2799.0,987.0,1,1
2023-06-23 12:00:00,2938.0,1065.0,1,1
2023-06-23 13:00:00,2902.0,1084.0,1,1
2023-06-23 14:00:00,2651.0,984.0,1,1
2023-06-23 15:00:00,2421.0,815.0,1,1
2023-06-23 16:00:00,2361.0,801.0,1,1
2023-06-23 17:00:00,2246.0,735.0,1,1
2023-06-23 18:00:00,2186.0,696.0,1,1
2023-06-23 19:00:00,2122.0,683.0,1,1
2023-06-23 20:00:00,1660.0,367.0,1,1
2023-06-23 21:00:00,1445.0,234.0,1,1
2023-06-23 22:00:00,1363.0,157.0,1,1
2023-06-23 23:00:00,1335.0,194.0,0,0
2023-06-24 00:00:00,1307.0,-160.0,1,1
2023-06-24 01:00:00,1311.0,-197.0,1,1
2023-06-24 02:00:00,1249.0,-145.0,1,1
2023-06-24 03:00:00,1218.0,-122.0,1,1
2023-06-24 04:00:00,1248.0,-165.0,1,1
2023-06-24 05:00:00,1208.0,-127.0,1,1
2023-06-24 06:00:00,1215.0,-140.0,1,1
2023-06-24 07:00:00,1198.5,-162.0,0,0
2023-06-24 08:00:00,1182.0,-110.0,1,1
2023-06-24 09:00:00,1287.0,-174.0,1,1
2023-06-24 10:00:00,1354.0,-232.0,1,1
2023-06-24 11:00:00,1359.0,-203.0,1,1
2023-06-24 12:00:00,1453.0,-259.0,1,1
2023-06-24 13:00:00,1430.0,-221.0,1,1
2023-06-24 14:00:00,1598.0,-348.0,1,1
2023-06-24 15:00:00,1637.0,-375.0,1,1
2023-06-24 16:00:00,1716.0,-431.0,1,1
2023-06-24 17:00:00,1737.0,-480.0,1,1
2023-06-24 18:00:00,1722.0,-464.0,1,1
2023-06-24 19:00:00,1683.0,-439.0,1,1
2023-06-24 20:00:00,1655.0,-401.0,1,1
2023-06-24 21:00:00,1534.0,-319.0,1,1
2023-06-24 22:00:00,1411.0,-211.0,1,1
2023-06-24 23:00:00,1368.0,-209.0,0,0
2023-06-25 00:00:00,1325.0,-161.0,1,1
2023-06-25 01:00:00,1332.0,-195.0,1,1
2023-06-25 02:00:00,1282.0,-166.0,1,1
2023-06-25 03:00:00,1262.0,-173.0,1,1
2023-06-25 04:00:00,1202.0,-114.0,1,1
2023-06-25 05:00:00,1196.0,-93.0,1,1
2023-06-25 06:00:00,1235.0,-127.0,1,1
2023-06-25 07:00:00,1206.5,-128.0,0,0
2023-06-25 08:00:00,1178.0,-108.0,1,1
2023-06-25 09:00:00,1312.0,-190.0,1,1
2023-06-25 10:00:00,1333.0,-194.0,1,1
2023-06-25 11:00:00,1374.0,-184.0,1,1
2023-06-25 12:00:00,1443.0,-216.0,1,1
2023-06-25 13:00:00,1518.0,-262.0,1,1
2023-06-25 14:00:00,1540.0,-304.0,1,1
2023-06-25 15:00:00,1553.0,-321.0,1,1
2023-06-25 16:00:00,1627.0,-360.0,1,1
2023-06-25 17:00:00,1604.0,-315.0,1,1
2023-06-25 18:00:00,1614.0,-331.0,1,1
2023-06-25 19:00:00,1602.0,-321.0,1,1
2023-06-25 20:00:00,1534.0,-268.0,1,1
2023-06-25 21:00:00,1503.0,-288.0,1,1
2023-06-25 22:00:00,1522.0,-281.0,1,1
2023-06-25 23:00:00,1456.0,-191.0,0,0
2023-06-26 00:00:00,1390.0,-210.0,1,1
2023-06-26 01:00:00,1326.0,-187.0,1,1
2023-06-26 02:00:00,1333.0,-209.0,1,1
2023-06-26 03:00:00,1271.0,-158.0,1,1
2023-06-26 04:00:00,1293.0,-194.0,1,1
2023-06-26 05:00:00,1257.0,-154.0,1,1
2023-06-26 06:00:00,1600.0,-352.0,1,1
2023-06-26 07:00:00,2167.0,-664.0,0,0
2023-06-26 08:00:00,2734.0,1043.0,1,1
2023-06-26 09:00:00,3154.0,1191.0,1,1
2023-06-26 10:00:00,3436.0,1375.0,1,1
2023-06-26 11:00:00,3594.0,1430.0,1,1
2023-06-26 12:00:00,3803.0,1516.0,1,1
2023-06-26 13:00:00,3698.0,1403.0,1,1
2023-06-26 14:00:00,3271.0,1228.0,1,1
2023-06-26 15:00:00,2956.0,1101.0,1,1
2023-06-26 16:00:00,3120.0,1232.0,1,1
2023-06-26 17:00:00,3064.0,1210.0,1,1
2023-06-26 18:00:00,2934.0,1135.0,1,1
2023-06-26 19:00:00,2625.0,943.0,1,1
2023-06-26 20:00:00,2170.0,636.0,1,1
2023-06-26 21:00:00,1755.0,385.0,1,1
2023-06-26 22:00:00,1674.0,307.0,1,1
2023-06-26 23:00:00,1603.0,284.0,0,0
2023-06-27 00:00:00,1532.0,-242.0,1,1
2023-06-27 01:00:00,1521.0,-248.0,1,1
2023-06-27 02:00:00,1445.0,-205.0,1,1
2023-06-27 03:00:00,1430.0,-217.0,1,1
2023-06-27 04:00:00,1374.0,-191.0,1,1
2023-06-27 05:00:00,1397.0,-206.0,1,1
2023-06-27 06:00:00,1716.0,-374.0,1,1
2023-06-27 07:00:00,2217.0,-619.0,0,0
2023-06-27 08:00:00,2718.0,974.0,1,1
2023-06-27 09:00:00,3302.0,1239.0,1,1
2023-06-27 10:00:00,3594.0,1355.0,1,1
2023-06-27 11:00:00,3735.0,1485.0,1,1
2023-06-27 12:00:00,3791.0,1519.0,1,1
2023-06-27 13:00:00,3678.0,1429.0,1,1
2023-06-27 14:00:00,3399.0,1297.0,1,1
2023-06-27 15:00:00,3222.0,1262.0,1,1
2023-06-27 16:00:00,3186.0,1261.0,1,1
2023-06-27 17:00:00,3155.0,1245.0,1,1
2023-06-27 18:00:00,3046.0,1198.0,1,1
2023-06-27 19:00:00,2752.0,996.0,1,1
2023-06-27 20:00:00,2167.0,634.0,1,1
2023-06-27 21:00:00,1725.0,358.0,1,1
2023-06-27 22:00:00,1697.0,320.0,1,1
2023-06-27 23:00:00,1627.0,229.0,0,0
2023-06-28 00:00:00,1557.0,-235.0,1,1
2023-06-28 01:00:00,1476.0,-232.0,1,1
2023-06-28 02:00:00,1476.0,-267.0,1,1
2023-06-28 03:00:00,1406.0,-214.0,1,1
2023-06-28 04:00:00,1409.0,-222.0,1,1
2023-06-28 05:00:00,1371.0,-203.0,1,1
2023-06-28 06:00:00,1956.0,-626.0,1,1
2023-06-28 07:00:00,2274.5,-641.0,0,0
2023-06-28 08:00:00,2593.0,927.0,1,1
2023-06-28 09:00:00,3170.0,1215.0,1,1
2023-06-28 10:00:00,3488.0,1308.0,1,1
2023-06-28 11:00:00,3703.0,1467.0,1,1
2023-06-28 12:00:00,3637.0,1464.0,1,1
2023-06-28 13:00:00,3584.0,1353.0,1,1
2023-06-28 14:00:00,3329.0,1210.0,1,1
2023-06-28 15:00:00,3118.0,1112.0,1,1
2023-06-28 16:00:00,3119.0,1171.0,1,1
2023-06-28 17:00:00,3091.0,1169.0,1,1
2023-06-28 18:00:00,2859.0,1049.0,1,1
2023-06-28 19:00:00,2630.0,922.0,1,1
2023-06-28 20:00:00,2070.0,577.0,1,1
2023-06-28 21:00:00,1693.0,342.0,1,1
2023-06-28 22:00:00,1605.0,265.0,1,1
2023-06-28 23:00:00,1570.0,265.0,0,0
2023-06-29 00:00:00,1535.0,-279.0,1,1
2023-06-29 01:00:00,1461.0,-227.0,1,1
2023-06-29 02:00:00,1417.0,-204.0,1,1
2023-06-29 03:00:00,1399.0,-211.0,1,1
2023-06-29 04:00:00,1368.0,-174.0,1,1
2023-06-29 05:00:00,1391.0,-200.0,1,1
2023-06-29 06:00:00,1972.0,-592.0,1,1
2023-06-29 07:00:00,2262.5,-599.0,0,0
2023-06-29 08:00:00,2553.0,892.0,1,1
2023-06-29 09:00:00,3036.0,1111.0,1,1
2023-06-29 10:00:00,3199.0,1142.0,1,1
2023-06-29 11:00:00,3407.0,1260.0,1,1
2023-06-29 12:00:00,3464.0,1301.0,1,1
2023-06-29 13:00:00,3415.0,1308.0,1,1
2023-06-29 14:00:00,3133.0,1111.0,1,1
2023-06-29 15:00:00,2964.0,1082.0,1,1
2023-06-29 16:00:00,2919.0,1088.0,1,1
2023-06-29 17:00:00,2778.0,957.0,1,1
2023-06-29 18:00:00,2662.0,937.0,1,1
2023-06-29 19:00:00,2409.0,802.0,1,1
2023-06-29 20:00:00,1959.0,483.0,1,1
2023-06-29 21:00:00,1653.0,302.0,1,1
2023-06-29 22:00:00,1587.0,259.0,1,1
2023-06-29 23:00:00,1539.5,274.0,0,0
2023-06-30 00:00:00,1492.0,-226.0,1,1
2023-06-30 01:00:00,1401.0,-200.0,1,1
2023-06-30 02:00:00,1395.0,-215.0,1,1
2023-06-30 03:00:00,1329.0,-171.0,1,1
2023-06-30 04:00:00,1311.0,-166.0,1,1
2023-06-30 05:00:00,1311.0,-165.0,1,1
2023-06-30 06:00:00,1867.0,-543.0,1,1
2023-06-30 07:00:00,2114.5,-578.0,0,0
2023-06-30 08:00:00,2362.0,834.0,1,1
2023-06-30 09:00:00,2904.0,1066.0,1,1
2023-06-30 10:00:00,3066.0,1174.0,1,1
2023-06-30 11:00:00,3144.0,1138.0,1,1
2023-06-30 12:00:00,3192.0,1138.0,1,1
2023-06-30 13:00:00,3024.0,1139.0,1,1
2023-06-30 14:00:00,2741.0,1011.0,1,1
2023-06-30 15:00:00,2510.0,912.0,1,1
2023-06-30 16:00:00,2470.0,920.0,1,1
2023-06-30 17:00:00,2360.0,859.0,1,1
2023-06-30 18:00:00,2297.0,812.0,1,1
2023-06-30 19:00:00,2155.0,727.0,1,1
2023-06-30 20:00:00,1816.0,477.0,1,1
2023-06-30 21:00:00,1529.0,289.0,1,1
2023-06-30 22:00:00,1465.0,219.0,1,1
2023-06-30 23:00:00,1451.5,234.0,0,0
2023-07-01 00:00:00,1438.0,-228.0,1,1
2023-07-01 01:00:00,1380.0,-212.0,1,1
2023-07-01 02:00:00,1342.0,-196.0,1,1
2023-07-01 03:00:00,1348.0,-221.0,1,1
2023-07-01 04:00:00,1303.0,-180.0,1,1
2023-07-01 05:00:00,1278.0,-167.0,1,1
2023-07-01 06:00:00,1285.0,-143.0,1,1
2023-07-01 07:00:00,1265.5,-89.0,0,0
2023-07-01 08:00:00,1246.0,-143.0,1,1
2023-07-01 09:00:00,1323.0,-151.0,1,1
2023-07-01 10:00:00,1446.0,-246.0,1,1
2023-07-01 11:00:00,1466.0,-255.0,1,1
2023-07-01 12:00:00,1505.0,-254.0,1,1
2023-07-01 13:00:00,1528.0,-253.0,1,1
2023-07-01 14:00:00,1526.0,-249.0,1,1
2023-07-01 15:00:00,1557.0,-301.0,1,1
2023-07-01 16:00:00,1576.0,-277.0,1,1
2023-07-01 17:00:00,1531.0,-264.0,1,1
2023-07-01 18:00:00,1572.0,-301.0,1,1
2023-07-01 19:00:00,1571.0,-314.0,1,1
2023-07-01 20:00:00,1517.0,-258.0,1,1
2023-07-01 21:00:00,1469.0,-214.0,1,1
2023-07-01 22:00:00,1443.0,-179.0,1,1
2023-07-01 23:00:00,1422.0,-171.0,0,0
2023-07-02 00:00:00,1401.0,-190.0,1,1
2023-07-02 01:00:00,1364.0,-178.0,1,1
2023-07-02 02:00:00,1368.0,-193.0,1,1
2023-07-02 03:00:00,1321.0,-150.0,1,1
2023-07-02 04:00:00,1325.0,-170.0,1,1
2023-07-02 05:00:00,1267.0,-120.0,1,1
2023-07-02 06:00:00,1297.0,-159.0,1,1
2023-07-02 07:00:00,1287.5,-140.0,0,0
2023-07-02 08:00:00,1278.0,-169.0,1,1
2023-07-02 09:00:00,1372.0,-191.0,1,1
2023-07-02 10:00:00,1449.0,-228.0,1,1
2023-07-02 11:00:00,1483.0,-243.0,1,1
2023-07-02 12:00:00,1530.0,-271.0,1,1
2023-07-02 13:00:00,1557.0,-267.0,1,1
2023-07-02 14:00:00,1601.0,-296.0,1,1
2023-07-02 15:00:00,1598.0,-307.0,1,1
2023-07-02 16:00:00,1636.0,-322.0,1,1
2023-07-02 17:00:00,1656.0,-335.0,1,1
2023-07-02 18:00:00,1661.0,-329.0,1,1
2023-07-02 19:00:00,1600.0,-291.0,1,1
2023-07-02 20:00:00,1510.0,-233.0,1,1
2023-07-02 21:00:00,1457.0,-199.0,1,1
2023-07-02 22:00:00,1506.0,-247.0,1,1
2023-07-02 23:00:00,1460.5,-171.0,0,0
2023-07-03 00:00:00,1415.0,-197.0,1,1
2023-07-03 01:00:00,1372.0,-177.0,1,1
2023-07-03 02:00:00,1390.0,-210.0,1,1
2023-07-03 03:00:00,1335.0,-159.0,1,1
2023-07-03 04:00:00,1324.0,-158.0,1,1
2023-07-03 05:00:00,1331.0,-164.0,1,1
2023-07-03 06:00:00,2017.0,-644.0,1,1
2023-07-03 07:00:00,2341.0,-692.0,0,0
2023-07-03 08:00:00,2665.0,988.0,1,1
2023-07-03 09:00:00,3256.0,1222.0,1,1
2023-07-03 10:00:00,3491.0,1377.0,1,1
2023-07-03 11:00:00,3619.0,1386.0,1,1
2023-07-03 12:00:00,3718.0,1428.0,1,1
2023-07-03 13:00:00,3609.0,1351.0,1,1
2023-07-03 14:00:00,3089.0,1071.0,1,1
2023-07-03 15:00:00,2936.0,1060.0,1,1
2023-07-03 16:00:00,2852.0,1067.0,1,1
2023-07-03 17:00:00,2744.0,993.0,1,1
2023-07-03 18:00:00,2593.0,877.0,1,1
2023-07-03 19:00:00,2325.0,734.0,1,1
2023-07-03 20:00:00,1948.0,495.0,1,1
2023-07-03 21:00:00,1670.0,302.0,1,1
2023-07-03 22:00:00,1662.0,293.0,1,1
2023-07-03 23:00:00,1579.5,252.0,0,0
2023-07-04 00:00:00,1497.0,-224.0,1,1
2023-07-04 01:00:00,1466.0,-213.0,1,1
2023-07-04 02:00:00,1436.0,-219.0,1,1
2023-07-04 03:00:00,1377.0,-140.0,1,1
2023-07-04 04:00:00,1371.0,-150.0,1,1
2023-07-04 05:00:00,1366.0,-154.0,1,1
2023-07-04 06:00:00,1979.0,-573.0,1,1
2023-07-04 07:00:00,2213.0,-545.0,0,0
2023-07-04 08:00:00,2447.0,795.0,1,1
2023-07-04 09:00:00,3137.0,1121.0,1,1
2023-07-04 10:00:00,3455.0,1286.0,1,1
2023-07-04 11:00:00,3551.0,1336.0,1,1
2023-07-04 12:00:00,3525.0,1316.0,1,1
2023-07-04 13:00:00,3344.0,1198.0,1,1
2023-07-04 14:00:00,3074.0,1155.0,1,1
2023-07-04 15:00:00,2942.0,1137.0,1,1
2023-07-04 16:00:00,2923.0,1095.0,1,1
2023-07-04 17:00:00,2771.0,1003.0,1,1
2023-07-04 18:00:00,2644.0,949.0,1,1
2023-07-04 19:00:00,2449.0,853.0,1,1
2023-07-04 20:00:00,1931.0,519.0,1,1
2023-07-04 21:00:00,1643.0,338.0,1,1
2023-07-04 22:00:00,1571.0,263.0,1,1
2023-07-04 23:00:00,1530.0,260.0,0,0
2023-07-05 00:00:00,1489.0,-238.0,1,1
2023-07-05 01:00:00,1432.0,-207.0,1,1
2023-07-05 02:00:00,1385.0,-194.0,1,1
2023-07-05 03:00:00,1313.0,-162.0,1,1
2023-07-05 04:00:00,1291.0,-162.0,1,1
2023-07-05 05:00:00,1356.0,-217.0,1,1
2023-07-05 06:00:00,1874.0,-577.0,1,1
2023-07-05 07:00:00,2145.0,-577.0,0,0
2023-07-05 08:00:00,2416.0,831.0,1,1
2023-07-05 09:00:00,3033.0,1176.0,1,1
2023-07-05 10:00:00,3228.0,1232.0,1,1
2023-07-05 11:00:00,3357.0,1247.0,1,1
2023-07-05 12:00:00,3497.0,1306.0,1,1
2023-07-05 13:00:00,3431.0,1298.0,1,1
2023-07-05 14:00:00,3090.0,1168.0,1,1
2023-07-05 15:00:00,2815.0,1066.0,1,1
2023-07-05 16:00:00,2791.0,1064.0,1,1
2023-07-05 17:00:00,2659.0,997.0,1,1
2023-07-05 18:00:00,2566.0,957.0,1,1
2023-07-05 19:00:00,2324.0,819.0,1,1
2023-07-05 20:00:00,1834.0,453.0,1,1
2023-07-05 21:00:00,1564.0,257.0,1,1
2023-07-05 22:00:00,1478.0,177.0,1,1
2023-07-05 23:00:00,1425.5,183.0,0,0
2023-07-06 00:00:00,1373.0,-140.0,1,1
2023-07-06 01:00:00,1384.0,-178.0,1,1
2023-07-06 02:00:00,1322.0,-142.0,1,1
2023-07-06 03:00:00,1300.0,-126.0,1,1
2023-07-06 04:00:00,1273.0,-119.0,1,1
2023-07-06 05:00:00,1272.0,-128.0,1,1
2023-07-06 06:00:00,1875.0,-530.0,1,1
2023-07-06 07:00:00,2147.0,-578.0,0,0
2023-07-06 08:00:00,2419.0,900.0,1,1
2023-07-06 09:00:00,2876.0,1081.0,1,1
2023-07-06 10:00:00,3103.0,1220.0,1,1
2023-07-06 11:00:00,3088.0,1148.0,1,1
2023-07-06 12:00:00,3182.0,1135.0,1,1
2023-07-06 13:00:00,3108.0,1098.0,1,1
